Doctor Name,City,Specialization,Doctor Qualification,Experience(Years),Total_Reviews,Patient Satisfaction Rate(%age),Avg Time to Patients(mins),Wait Time(mins),Hospital Address,Doctors Link,Fee(PKR)
Assoc. Prof. Dr. Muhammad Bilal,LAHORE,Orthopedic Surgeon,"MBBS , FCPS (Orthopedic Surgery), FRCS (Trauma &amp; orthopedic surgery ) England , Fellowship (Shoulder Surgery) UK",0.2884615384615385,0.0371089955313775,0.9850746268656717,0.19148936170212766,0.14444444444444446,"Doctors Hospital, Johar Town, Lahore",https://www.marham.pk/doctors/lahore/orthopedic-surgeon/assoc-prof-dr-muhammad-bilal#reviews-scroll,0.3
Asst. Prof. Dr. Fahad Nazir,LAHORE,Orthopedic Surgeon,"MBBS, FCPS (Orthopedic Surgery), MRCS, FACS",0.19230769230769235,0.012434427822032253,0.9999999999999999,0.25531914893617025,0.17777777777777778,"Iffat Anwar Medical Complex Hospital, Township, Lahore",https://www.marham.pk/doctors/gujranwala/orthopedic-surgeon/asst-prof-dr-fahad-nazir#reviews-scroll,0.3
Prof. Dr. Ghazanfar Ali Shah,LAHORE,Orthopedic Surgeon,"MBBS, FRCS Surgery (UK), FACS, FICS, FAAOS, Diplomate American Board of Orthopaedic Surgery",0.8461538461538461,0.004662910433262095,0.9999999999999999,0.2765957446808511,0.11111111111111112,"Doctors Hospital, Johar Town, Lahore",https://www.marham.pk/doctors/lahore/orthopedic-surgeon/prof-dr-ghazanfar-ali-shah#reviews-scroll,0.5
Dr. Nosheen Niazi,LAHORE,Pediatrician,"MBBS, FCPS* (Pediatrics)",0.09615384615384616,0.010102972605401205,0.9999999999999999,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/pediatrician/lahore/dr-nosheen-niazi-39226#reviews-scroll,0.1
Assoc. Prof. Dr. Hassan Suleman Malik,LAHORE,"Pediatric Gastroenterologist, Pediatrician","MBBS, FCPS (Pediatrics), MCPS (Pediatrics), FCPS (Pediatric Gastroenterology &amp; Hepatology)",0.3653846153846154,0.12337283854672626,0.9552238805970149,0.23404255319148937,0.12222222222222223,"Childrens Clinic 1, Garden Town, Lahore",https://www.marham.pk/doctors/lahore/pediatric-gastroenterologist/assoc-prof-dr-hassan-suleman-malik#reviews-scroll,0.2
Asst. Prof. Dr. Binish Ali,LAHORE,Pediatrician,"MBBS, FCPS (Pediatrics), PGPN (USA)",0.21153846153846156,0.15659607538371867,0.9104477611940299,0.23404255319148937,0.11111111111111112,"Iqra Medical Complex Hospital, Johar Town, Lahore",https://www.marham.pk/doctors/lahore/pediatrician/asst-prof-dr-binish-ali#reviews-scroll,0.25
Asst. Prof. Dr. Hammad Arif,LAHORE,Pediatrician,"MBBS, MD, Diploma in Child Health",0.2884615384615385,0.010685836409558967,0.9701492537313433,0.21276595744680854,0.11111111111111112,"Lahore Care Hospital, Ferozepur Road, Lahore",https://www.marham.pk/doctors/lahore/pediatrician/asst-prof-dr-hammad-arif#reviews-scroll,0.07
Dr. Mazhar Abbas Butt,LAHORE,Pediatrician,"MBBS, DCH, FCPS (Pediatric)",0.5576923076923077,0.02214882455799495,0.9999999999999999,0.19148936170212766,0.07777777777777778,"Dha Medical Centre, DHA Defence, Lahore",https://www.marham.pk/doctors/lahore/pediatrician/dr-mazhar-abbas-butt#reviews-scroll,0.15
Asst. Prof. Dr. Naveed Haider,LAHORE,"Pediatric Surgeon, Pediatrician","MBBS, FCPS (PAEDIATRIC SURGERY ), FACS (USA), Diploma In laparoscopic surgery (Germany)",0.2884615384615385,0.03011462988148436,0.9999999999999999,0.21276595744680854,0.05555555555555556,"Omar Hospital &amp; Cardiac Centre (Johar Town), Johar Town, Lahore",https://www.marham.pk/doctors/lahore/pediatric-surgeon/asst-prof-dr-naveed-haider#reviews-scroll,0.2
Assoc. Prof. Dr. Alia Ahmad,LAHORE,Pediatrician," MBBS , DCH , MRCPCH (UK) , FRCPCH (UK) ",0.3653846153846154,0.02370312803574898,0.9552238805970149,0.25531914893617025,0.15555555555555556,"Hameedah Memorial Hospital, Valencia Housing Society, Lahore",https://www.marham.pk/doctors/lahore/pediatrician/assoc-prof-dr-alia-ahmad#reviews-scroll,0.15
Prof. Dr. Shabir Ahmad,LAHORE,Pediatrician,"MBBS,MCPS,FCPS",0.2692307692307693,0.032640373032834666,0.9850746268656717,0.2978723404255319,0.13333333333333333,"CMA Healthcare Complex, Lake City, Lahore",https://www.marham.pk/doctors/lahore/pediatrician/prof-dr-shabir-ahmad#reviews-scroll,0.2
Prof. Dr. Muhammad Khalid Masood,LAHORE,Pediatrician,"MBBS, FCPS (Pediatrics), PGPN (USA), IPPN (Australia)",0.3653846153846154,0.04507480085486692,0.9253731343283581,0.23404255319148937,0.12222222222222223,"Iqraa Medical Complex Ext Hospital, Johar Town, Lahore",https://www.marham.pk/doctors/lahore/pediatrician/prof-dr-muhammad-khalid-masood#reviews-scroll,0.3
Dr. Fatima Rahman,LAHORE,Pediatrician,"MBBS, MRCP (Ireland), FCPS (Development Behavioural Peadiatrics)",0.23076923076923078,0.0027200310860695555,0.9999999999999999,0.21276595744680854,0.08888888888888889,"APDC Anjum Polyclinic and Diagnostic Center, Wapda town phase 1, Lahore",https://www.marham.pk/doctors/lahore/pediatrician/dr-fatima-rahman#reviews-scroll,0.2
Prof. Dr. Muhammad Rafique,LAHORE,Pediatrician,"MBBS, MCPS, FCPS, RSC (USA), PGPN (USA)",0.5384615384615384,0.027394598795414806,0.9253731343283581,0.2765957446808511,0.13333333333333333,"Evercare Hospital, Nespak Housing Scheme, Lahore",https://www.marham.pk/doctors/lahore/pediatrician/prof-dr-muhammad-rafique#reviews-scroll,0.3
Dr. Tariq Rafiq Khan,LAHORE,Pediatrician,"MBBS, MD (USA), DABP (USA), FAAP (USA)",0.5576923076923077,0.08237808432096368,0.9701492537313433,0.25531914893617025,0.13333333333333333,"Dr Tariq Rafiq Hospital, Faisal Town, Lahore",https://www.marham.pk/doctors/lahore/pediatrician/dr-tariq-rafiq-khan#reviews-scroll,0.3
Asst. Prof. Dr. Mujahid Israr,LAHORE,"Gastroenterologist, Liver Specialist, General Physician, Internal Medicine Specialist","MBBS, FCPS (Gastroenterology), FCPS (Internal Medicine), FACG (US), SCE (UK), ESEGH ( European Board Of Gastroenterology &amp; Hepatology)",0.2692307692307693,0.23605984068389355,0.9701492537313433,0.23404255319148937,0.12222222222222223,"Ikram Hospital, Marghzar Colony, Gujrat",https://www.marham.pk/doctors/lahore/gastroenterologist/asst-prof-dr-mujahid-israr#reviews-scroll,0.3
Dr. Muhammad Nouman Anjum,LAHORE,"General Practitioner, Internal Medicine Specialist, Diabetologist, Family Medicine","MBBS, FCPS (Internal Medicine), Certified Diabetologist (UK), Certified Hypertension Specialist (PSIM)",0.15384615384615385,0.320575092286769,0.9999999999999999,0.19148936170212766,0.13333333333333333,"Home Visits Lahore, Lahore, Lahore",https://www.marham.pk/doctors/lahore/general-physician/dr-muhammad-nouman-anjum#reviews-scroll,0.1
Dr. Waqas Gondal,LAHORE,General Physician,"BSc, MBBS, MD Medicine",0.1153846153846154,0.02622887118709928,0.9999999999999999,0.17021276595744683,0.13333333333333333,"Home Visits Lahore, Lahore, Lahore",https://www.marham.pk/doctors/lahore/general-physician/dr-waqas-gondal#reviews-scroll,0.05
Dr. Muhammad Taimour,LAHORE,"Pulmonologist / Lung Specialist, General Physician, Diabetologist","MBBS, DTCD (T.B and Chest Diseases), MCPS (T.B and Chest Diseases), FCCP (USA)",0.8461538461538461,0.15543034777540315,0.9253731343283581,0.23404255319148937,0.12222222222222223,"AMT Medical and Dental Centre, DHA Phase 4, Lahore",https://www.marham.pk/doctors/lahore/pulmonologist/dr-muhammad-taimour#reviews-scroll,0.25
Asst. Prof. Dr. Fahmina Ashfaq,LAHORE,"Internal Medicine Specialist, General Physician, Gastroenterologist, Diabetologist, Family Medicine","MBBS, FCPS (Medicine), MRCP (Medicine)",0.25000000000000006,0.024868855644064505,0.9402985074626865,0.23404255319148937,0.12222222222222223,"Naseer Hospital, Garden Town, Lahore",https://www.marham.pk/doctors/lahore/internal-medicine/asst-prof-dr-fahmina-ashfaq#reviews-scroll,0.15
Dr. Asim Allah Bakhsh,LAHORE,"Family Medicine, General Physician, Internal Medicine Specialist","MBBS , MCPS (Family Medicine)",0.46153846153846156,0.12589858169807655,0.9701492537313433,0.23404255319148937,0.12222222222222223,"KS Medical Centre, Johar Town, Lahore",https://www.marham.pk/doctors/lahore/family-medicine/dr-asim-allah-bakhsh#reviews-scroll,0.075
Dr. Abid Ali Bhatti,LAHORE,General Physician, MBBS ,0.009615384615384616,0.014571595103944046,0.9850746268656717,0.17021276595744683,0.14444444444444446,"Dr Rai Abid Ali Bhatti, Manga Mandi, Lahore",https://www.marham.pk/doctors/lahore/general-physician/dr-abid-ali-bhatti#reviews-scroll,0.02
Prof. Dr. Talat Naheed,LAHORE,"General Physician, Internal Medicine Specialist, Gastroenterologist, Diabetologist","MBBS, MCPS (Medicine), MD Medicine, Doctorate Of Medicine In Gastroenterology",0.75,0.19545366232756947,0.9253731343283581,0.25531914893617025,0.08888888888888889,"Hameed Latif Hospital, Garden Town, Lahore",https://www.marham.pk/doctors/lahore/general-physician/prof-dr-talat-naheed#reviews-scroll,0.4
Dr. Ahmad Nadeem,LAHORE,"Sexologist, General Physician","MBBS, PGD Sexology",0.5769230769230769,0.06022925976296872,0.9402985074626865,0.2765957446808511,0.12222222222222223,"Al Aziz Clinic, DHA Phase 1, Lahore",https://www.marham.pk/doctors/lahore/sexologist/dr-ahmad-nadeem#reviews-scroll,0.2
Dr. Maryam Sultan,LAHORE,General Physician,MBBS,0.0,0.009714396735962697,0.9701492537313433,0.19148936170212766,0.15555555555555556,"Central Park Teaching Hospital, Kahna, Lahore",https://www.marham.pk/doctors/lahore/general-physician/dr-maryam-sultan#reviews-scroll,0.045000000000000005
Prof. Dr. Javed Akram,LAHORE,"General Physician, Internal Medicine Specialist","MRCP (UK), FRCP (LONDON), FRCP (Edinburgh), FACC (USA), FACP (USA), FASIM (USA)",0.75,0.29842626772877406,0.8507462686567163,0.25531914893617025,0.32222222222222224,"Akram Medical Complex Hospital, Gulberg, Lahore",https://www.marham.pk/doctors/lahore/general-physician/prof-dr-javed-akram#reviews-scroll,0.3
Assoc. Prof. Dr. Somia Iqtadar,LAHORE,"Internal Medicine Specialist, General Physician","MBBS, FCPS (Medicine), FRCP (London)",0.3076923076923077,0.10277831746648534,0.9552238805970149,0.23404255319148937,0.12222222222222223,"Cardiomed Clinic, Allama Iqbal Town, Lahore",https://www.marham.pk/doctors/lahore/internal-medicine/assoc-prof-dr-somia-iqtadar#reviews-scroll,0.3
Assoc. Prof. Dr. Adil Manzoor,LAHORE,Nephrologist,"Consultant Nephrologist &amp; Transplantation Medicine, Medical Lead Kidney Transplantation PKLI, Associate professor of Nephrology, Chairman department of Nephrology, MBBS, FCPS (Nephrology), MRCPI (Medicine), European Diploma in Intensive Care Medicine, Specialty Certificate - Nephrology ( UK ), FRCP (UK)",0.5192307692307693,0.00738294151933165,0.9552238805970149,0.12765957446808512,0.1,"Pakistan Kidney and Liver Institute (PKLI), DHA Phase 6, Lahore",https://www.marham.pk/doctors/lahore/nephrologist/assoc-prof-dr-adil-manzoor#reviews-scroll,0.3
Prof. Dr. Salman Tahir Shafi,LAHORE,Nephrologist,"MBBS, DABIM, DABN",0.3653846153846154,0.06469788226151156,0.9402985074626865,0.21276595744680854,0.12222222222222223,"Farooq Hospital (Westwood Branch), Thokar Niaz Baig, Lahore",https://www.marham.pk/doctors/lahore/nephrologist/prof-dr-salman-tahir-shafi#reviews-scroll,0.25
Dr. Muhammad Ahad Qayyum,LAHORE,Nephrologist,"MBBS, MRCP(UK), MRCP-SCE (Nephro), FCPS (Nephrology), P.G .DIP Diabetes (UK)",0.25000000000000006,0.05245774237419856,0.9701492537313433,0.2978723404255319,0.3,"Ammar Medical Complex Hospital, Jail Road, Lahore",https://www.marham.pk/doctors/lahore/nephrologist/dr-muhammad-ahad-qayyum#reviews-scroll,0.75
Assoc. Prof. Dr. Fowad Shahzad,LAHORE,"Nephrologist, Nephrologist, Diabetologist","American Diabetologist (Sugar Specialist), Nephrologist, Kidney Specialist, MBBS (Pb), DABM (USA), DABN (USA), FACP (USA), Diplomate American Board Of Internal Medicine &amp; Diabetes (USA), Diplomate American Board Of Nephrology &amp; Hypertension (USA), Fellow Of American College Of Physicians, FACP (USA), Obesity and Kidney Stone Specialist.",0.3269230769230769,0.00835438119292792,0.7313432835820896,0.23404255319148937,0.12222222222222223,"Doctors Hospital Medical Center, johar town, Lahore",https://www.marham.pk/doctors/lahore/endocrinologist/assoc-prof-dr-fowad-shahzad#reviews-scroll,1.0
Assoc. Prof. Dr. Zahid Rafique,LAHORE,Nephrologist,"MBBS, MCPS (Medicine), FCPS (Nephrology)",0.3076923076923077,0.05206916650476006,0.9552238805970149,0.2765957446808511,0.23333333333333334,"National Hospital &amp; Medical Centre, DHA Defence, Lahore",https://www.marham.pk/doctors/lahore/nephrologist/assoc-prof-dr-zahid-rafique#reviews-scroll,0.5
Dr. Nauman Butt,LAHORE,Nephrologist,"MBBS, FCPS (Nephrology), ESENeph (UK)",0.19230769230769235,0.0003885758694385079,0.9999999999999999,0.10638297872340426,0.05555555555555556,"Hussain Memorial Hospital, Sodiwal Samanabad, Lahore",https://www.marham.pk/doctors/lahore/nephrologist/dr-nauman-butt#reviews-scroll,0.15
Prof. Dr. Ibad Ur Rehman,LAHORE,Nephrologist,"BSc, MBBS, MD Nephrology",0.42307692307692313,0.01185156401787449,0.9701492537313433,0.2765957446808511,0.16666666666666669,"Mid City Hospital, Jail Road, Lahore",https://www.marham.pk/doctors/lahore/nephrologist/prof-dr-ibad-ur-rehman#reviews-scroll,0.4
Dr. Hafiz Bilal Rasool Ramay,LAHORE,"Nephrologist, Diabetologist, Medical Specialist","MBBS (K.E), MRCP (UK), FCPS (Nephrology), ESCE (Nephrology) UK , CHPE (LGU)",0.21153846153846156,0.040606178356324074,0.9552238805970149,0.2765957446808511,0.16666666666666669,"Ramay Clinic, Bedian Road, Lahore",https://www.marham.pk/doctors/lahore/nephrologist/dr-hafiz-bilal-rasool-ramay#reviews-scroll,0.2
Dr. Hameed Tajamal Khan,LAHORE,Nephrologist,"MBBS, MD (USA), FRCPS (Glasgow), MRCP (Glasgow), FCPS (Nephrology)",0.5384615384615384,0.07052652030308919,0.9850746268656717,0.2765957446808511,0.07777777777777778,"Doctors Hospital, Johar Town, Lahore",https://www.marham.pk/doctors/lahore/nephrologist/dr-hameed-tajamal-khan#reviews-scroll,0.5
Dr. Muhammad Aamir,LAHORE,Nephrologist,"MBBS , FCPS (Nephrology)",0.17307692307692307,0.009520108801243444,0.9402985074626865,0.23404255319148937,0.08888888888888889,"Hameed Latif Hospital, Garden Town, Lahore",https://www.marham.pk/doctors/lahore/nephrologist/dr-muhammad-aamir#reviews-scroll,0.5
Dr. Maria Yaseen,LAHORE,Nephrologist,"MBBS, FCPS (Nephrology)",0.1153846153846154,0.004857198367981349,0.9999999999999999,0.25531914893617025,0.07777777777777778,"Rai Ali Nawaz Foundation Hospital, Chichawatni, Chichawatni",https://www.marham.pk/doctors/chichawatni/nephrologist/dr-maria-yaseen#reviews-scroll,0.15
Dr. Iftikhar Ahmad,LAHORE,Nephrologist,"MBBS, MSc Nephrology",0.75,0.004080046629104333,0.9253731343283581,0.12765957446808512,0.12222222222222223,"Drifty Nephrology and Medical Care Centre, Faisal Town, Lahore",https://www.marham.pk/doctors/lahore/nephrologist/dr-iftikhar-ahmad#reviews-scroll,0.2
Assoc. Prof. Dr. Muhammad Farooq,LAHORE,"Urologist, Sexologist, Andrologist","MBBS, FCPS (Urology), FCPS (Surgery)",0.75,0.5642121624247135,0.9701492537313433,0.23404255319148937,0.12222222222222223,"Farooq Urology Clinic, Samanabad, Lahore",https://www.marham.pk/doctors/lahore/urologist/assoc-prof-dr-muhammad-farooq#reviews-scroll,0.1799
Dr. Muhammad Haris Burki,LAHORE,Sexologist,"MBBS , Fellow of the European Board of Sexual Medicine (FECSM) , PHD , WPA-CME",0.5,0.44763940159316107,0.8955223880597015,0.2765957446808511,0.3666666666666667,"Carewell consultant Chamber, Bahria Town, Lahore",https://www.marham.pk/doctors/lahore/sexologist/dr-muhammad-haris-burki#reviews-scroll,0.2
Dr. Mehmood Khan,LAHORE,Sexologist," DHMS , DIP (Sexology) , DAC ",0.3076923076923077,0.06566932193510784,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Doctors plaza, New Town, Mirpur Khas",https://www.marham.pk/doctors/mirpur-khas/sexologist/dr-mehmood-khan#reviews-scroll,0.05
Dr. Rohina Gul,LAHORE,Sexologist,"MBBS, MCPS, ARDMS, FECSM",0.17307692307692307,0.07246939965028172,0.9552238805970149,0.23404255319148937,0.12222222222222223,"Hameed Latif Hospital, Garden Town, Lahore",https://www.marham.pk/doctors/lahore/sexologist/dr-rohina-gul#reviews-scroll,0.3
Dr. Samra Amin,LAHORE,"Andrologist, Sexologist","MBBS, MCPS, FCPS, CRSM",0.3653846153846154,0.2755002914319021,0.9253731343283581,0.23404255319148937,0.12222222222222223,"Samra Amin Medical Center, DHA Phase 8, Lahore",https://www.marham.pk/doctors/lahore/andrologist/dr-samra-amin#reviews-scroll,0.25
Prof. Dr. Khizer Hayat Gondal,LAHORE,"Urologist, Sexologist, Andrologist","MBBS, FCPS, Training Laproscopis surgery",0.4807692307692308,0.09947542257625802,0.9253731343283581,0.23404255319148937,0.12222222222222223,"Doctors Hospital, Johar Town, Lahore",https://www.marham.pk/doctors/lahore/urologist/prof-dr-khizer-hayat-gondal#reviews-scroll,0.3
Prof. Dr. Fawad Nasrullah,LAHORE,"Urologist, Sexologist, Urologist, Endourologist, Andrologist","MBBS, FCPS (Urology), FACS (USA)",0.5192307692307693,0.16689333592383915,0.8805970149253731,0.23404255319148937,0.12222222222222223,"Chughtai Medical Center Johar Town, Johar Town, Lahore",https://www.marham.pk/doctors/lahore/urologist/prof-dr-fawad-nasrullah#reviews-scroll,0.4
Dr. Saleem Malik,LAHORE,"Urologist, Sexologist, Andrologist","MBBS, FCPS (Urology)",0.21153846153846156,0.07480085486691276,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Alim khatoon Medicare, Green Town, Lahore",https://www.marham.pk/doctors/lahore/urologist/dr-saleem-malik#reviews-scroll,0.08
Dr. Hafiz Abdul Momin,LAHORE,"Urologist, Sexologist, Andrologist","MBBS, FCPS (Gold Medalist)",0.21153846153846156,0.02020594521080241,0.9402985074626865,0.23404255319148937,0.12222222222222223,"Bajwa Hospital &amp; Cardiac Center, Allama Iqbal Town, Lahore",https://www.marham.pk/doctors/lahore/urologist/dr-hafiz-abdul-momin#reviews-scroll,0.15
Dr. Ahmad Nadeem,LAHORE,"Sexologist, General Physician","MBBS, PGD Sexology",0.5769230769230769,0.06022925976296872,0.9402985074626865,0.2765957446808511,0.12222222222222223,"Al Aziz Clinic, DHA Phase 1, Lahore",https://www.marham.pk/doctors/lahore/sexologist/dr-ahmad-nadeem#reviews-scroll,0.2
Prof. Dr. Muhammad Irfan Nazir,LAHORE,"Urologist, Sexologist, Andrologist","MBBS, MCPS, FCPS, FACS",0.3653846153846154,0.03438896444530795,0.8805970149253731,0.23404255319148937,0.12222222222222223,"Doctors Hospital, Johar Town, Lahore",https://www.marham.pk/doctors/lahore/urologist/prof-dr-muhammad-irfan-nazir#reviews-scroll,0.25
Dr.Muhammad Danial Sohail,LAHORE,"Psychologist, Sexologist, Counselor, Child Psychologist","M.Phil. (Psychology) , C.I.S. (UK) , C.M.T.O. (Sri Lanka) , C.T.O.F. (UK) , C.L.D.P. (UAE) , RHMP (Pak) , DIP (Sexology)",0.2692307692307693,0.13192150767437344,0.9999999999999999,0.23404255319148937,0.12222222222222223,"counselordanial.com, Shadman 2, Lahore",https://www.marham.pk/doctors/lahore/psychologist/drmuhammad-danial-sohail#reviews-scroll,0.3
Assoc. Prof. Dr. Bakht Aziz,LAHORE,"Ent Surgeon, Ent Specialist","BSc, MBBS, FCPS, CMT (UK)",0.2692307692307693,0.1303672041966194,0.9402985074626865,0.23404255319148937,0.12222222222222223,"National Hospital &amp; Medical Centre, DHA Defence, Lahore",https://www.marham.pk/doctors/lahore/ent-surgeon/assoc-prof-dr-bakht-aziz#reviews-scroll,0.15
Dr. Faiza Bajwa,LAHORE,Ent Specialist,"MBBS, FCPS (Oto-Rhino-Laryngology)*",0.09615384615384616,0.02059452108024092,0.9701492537313433,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/ent-specialist/lahore/dr-faiza-bajwa-33646#reviews-scroll,0.05
Prof. Dr. Muhammad Riaz Chaudhry,LAHORE,"Ent Surgeon, Ent Specialist","MBBS, FCPS, MD (USA)",0.6538461538461539,0.1869049931999223,0.9552238805970149,0.23404255319148937,0.12222222222222223,"Latif Hospital, Johar Town, Lahore",https://www.marham.pk/doctors/lahore/ent-surgeon/prof-dr-muhammad-riaz-chaudhry#reviews-scroll,0.2
Asst. Prof. Dr. Tarique Ali Sheikh,LAHORE,"Ent Specialist, Ent Surgeon","MBBS, FCPS",0.2692307692307693,0.06722362541286186,0.9701492537313433,0.2765957446808511,0.14444444444444446,"Sharif Medical Complex Hospital, Kasur City, Kasur",https://www.marham.pk/doctors/lahore/ent-specialist/asst-prof-dr-tarique-ali-sheikh#reviews-scroll,0.2
